date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:21:27	12072/12072	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:27%20GMT	https://web.dominos.co.kr/main	C:/My%20Web%20Sites/domino/web.dominos.co.kr/main.html	(from )
20:21:28	356/356	---M--	200	added ('OK')	text/plain	etag:W/%22356-1587364781000%22	https://web.dominos.co.kr/robots.txt		(from )
20:21:28	157/157	---M-Z	200	added ('OK')	text/css	etag:1f88b56e:9d	https://cdn.dominos.co.kr/renewal2018/en/w/css/layout.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/css/layout.css	(from https://web.dominos.co.kr/main)
20:21:29	1440/1440	---M--	200	added ('OK')	text/css	etag:%225a0-549835dfda280%22	https://web.dominos.co.kr/resources/css/font.css	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/css/font.css	(from https://web.dominos.co.kr/main)
20:21:29	93064/93064	---M-Z	200	added ('OK')	application/javascript	etag:1f88b570:16b88	https://cdn.dominos.co.kr/renewal2018/en/w/js/jquery-1.10.1.min.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/js/jquery-1.10.1.min.js	(from https://web.dominos.co.kr/main)
20:21:29	3383/3383	---M-Z	200	added ('OK')	application/javascript	etag:1f88b570:d37	https://cdn.dominos.co.kr/renewal2018/en/w/js/selectbox.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/js/selectbox.js	(from https://web.dominos.co.kr/main)
20:21:29	7025/7025	---M-Z	200	added ('OK')	application/javascript	etag:1f88b570:1b71	https://cdn.dominos.co.kr/renewal2018/en/w/js/ui.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/js/ui.js	(from https://web.dominos.co.kr/main)
20:21:30	54831/54831	---M-Z	200	added ('OK')	application/javascript	etag:1f88b570:d62f	https://cdn.dominos.co.kr/renewal2018/en/w/js/jquery.flexslider.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/js/jquery.flexslider.js	(from https://web.dominos.co.kr/main)
20:21:30	28061/28061	---M--	200	added ('OK')	application/javascript	etag:%226d9d-59ed571adee00%22	https://web.dominos.co.kr/resources/js/d2CommonUtil.js	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/d2CommonUtil.js	(from https://web.dominos.co.kr/main)
20:21:30	2419/2419	---M--	200	added ('OK')	application/javascript	etag:%22973-5487761d1c9c0%22	https://web.dominos.co.kr/resources/js/Cookie.js	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/Cookie.js	(from https://web.dominos.co.kr/main)
20:21:30	50058/50058	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:30%20GMT	https://web.dominos.co.kr/main?locale=ko	C:/My%20Web%20Sites/domino/web.dominos.co.kr/maind6dc.html	(from https://web.dominos.co.kr/main)
20:21:31	4163/4163	---M--	200	added ('OK')	image/png	etag:1f88b6db:1043	https://cdn.dominos.co.kr/renewal2018/en/w/img/logo.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/logo.png	(from https://web.dominos.co.kr/main)
20:21:32	45/45	---M--	200	added ('OK')	text/html	etag:W/%2245-1590712277000%22	http://web.dominos.co.kr/	C:/My%20Web%20Sites/domino/web.dominos.co.kr/index.html	(from https://web.dominos.co.kr/main)
20:21:32	72636/72636	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:31%20GMT	https://web.dominos.co.kr/goods/list?dsp_ctgr=C0101	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/list985d.html	(from https://web.dominos.co.kr/main)
20:21:32	72308/72308	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:32%20GMT	https://web.dominos.co.kr/goods/list?dsp_ctgr=C0102	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/list2592.html	(from https://web.dominos.co.kr/main)
20:21:33	72202/72202	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:32%20GMT	https://web.dominos.co.kr/goods/list?dsp_ctgr=C0104	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/listdadd.html	(from https://web.dominos.co.kr/main)
20:21:33	55631/55631	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:32%20GMT	https://web.dominos.co.kr/goods/list?dsp_ctgr=C0201	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/liste4db.html	(from https://web.dominos.co.kr/main)
20:21:33	59346/59346	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:33%20GMT	https://web.dominos.co.kr/goods/list?dsp_ctgr=C0202	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/listc6d6.html	(from https://web.dominos.co.kr/main)
20:21:33	59362/59362	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:33%20GMT	https://web.dominos.co.kr/goods/list?dsp_ctgr=C0203	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/list9f8b.html	(from https://web.dominos.co.kr/main)
20:21:34	90575/90575	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:33%20GMT	https://web.dominos.co.kr/company/contents/overview	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/contents/overview.html	(from https://web.dominos.co.kr/main)
20:21:34	29817/29817	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:33%20GMT	https://web.dominos.co.kr/company/contents/ceo	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/contents/ceo.html	(from https://web.dominos.co.kr/main)
20:21:34	41511/41511	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:34%20GMT	https://web.dominos.co.kr/company/contents/international	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/contents/international.html	(from https://web.dominos.co.kr/main)
20:21:34	28715/28715	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:34%20GMT	https://web.dominos.co.kr/company/contents/location	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/contents/location.html	(from https://web.dominos.co.kr/main)
20:21:34	6693/6693	---M--	200	added ('OK')	application/javascript	etag:%221a25-5487761e10c00%22	https://web.dominos.co.kr/resources/js/xml2json.js	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/xml2json.js	(from https://web.dominos.co.kr/main)
20:21:35	35255/35255	---M--	200	added ('OK')	image/png	etag:1f88b6db:89b7	https://cdn.dominos.co.kr/renewal2018/en/w/img/img_main_banner.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/img_main_banner.png	(from https://web.dominos.co.kr/main)
20:21:35	35060/35060	---M--	200	added ('OK')	image/png	etag:1f88b6db:88f4	https://cdn.dominos.co.kr/renewal2018/en/w/img/img_main_banner2.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/img_main_banner2.png	(from https://web.dominos.co.kr/main)
20:21:35	1497/1497	---M--	200	added ('OK')	image/png	etag:1f88b6db:5d9	https://cdn.dominos.co.kr/renewal2018/en/w/img/list_awards.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/list_awards.png	(from https://web.dominos.co.kr/main)
20:21:35	1079/1079	---M--	200	added ('OK')	image/png	etag:1f88b6db:437	https://cdn.dominos.co.kr/renewal2018/en/w/img/list_awards2.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/list_awards2.png	(from https://web.dominos.co.kr/main)
20:21:35	979/979	---M--	200	added ('OK')	image/png	etag:1f88b6db:3d3	https://cdn.dominos.co.kr/renewal2018/en/w/img/list_awards3.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/list_awards3.png	(from https://web.dominos.co.kr/main)
20:21:36	609/609	---M--	200	added ('OK')	image/png	etag:1f88b6db:261	https://cdn.dominos.co.kr/renewal2018/en/w/img/list_awards5.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/list_awards5.png	(from https://web.dominos.co.kr/main)
20:21:36	833/833	---M--	200	added ('OK')	image/png	etag:3741d945:341	https://cdn.dominos.co.kr/renewal2018/en/w/img/list_awards6.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/img/list_awards6.png	(from https://web.dominos.co.kr/main)
20:21:36	46489/46489	---MC-	200	added ('OK')	text/javascript	date:Wed,%2009%20Sep%202020%2001:50:37%20GMT	https://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/domino/www.google-analytics.com/analytics.js	(from https://web.dominos.co.kr/main)
20:21:38	4093/4093	---M--	200	added ('OK')	application/javascript	etag:%225ef2a44b:ffd%22	http://fs.bizspring.net/fs4/bstrk.1.js	C:/My%20Web%20Sites/domino/fs.bizspring.net/fs4/bstrk.1.js	(from https://web.dominos.co.kr/main)
20:21:39	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2020%20Sep%202020%2011:21:39%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/domino/www.googletagmanager.com/gtm.215445.delayed	(from https://web.dominos.co.kr/main)
20:21:39	18920/18920	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2013%20Jan%202020%2006:02:51%20GMT	http://wcs.naver.net/wcslog.js	C:/My%20Web%20Sites/domino/wcs.naver.net/wcslog.js	(from https://web.dominos.co.kr/main)
20:21:40	38171/38171	---M--	200	added ('OK')	application/javascript	etag:%225f50b463:951b%22	http://fs.bizspring.net/fs4/l4cts.v4.2.js	C:/My%20Web%20Sites/domino/fs.bizspring.net/fs4/l4cts.v4.2.js	(from https://web.dominos.co.kr/main)
20:21:40	18290/18290	---M-Z	200	added ('OK')	text/css	etag:1f88b56e:4772	https://cdn.dominos.co.kr/renewal2018/en/w/css/jquery_ui.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/css/jquery_ui.css	(from https://cdn.dominos.co.kr/renewal2018/en/w/css/layout.css)
20:21:40	64136/64136	---M-Z	200	added ('OK')	text/css	etag:12f49bb6:fa88	https://cdn.dominos.co.kr/renewal2018/en/w/css/common.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/css/common.css	(from https://cdn.dominos.co.kr/renewal2018/en/w/css/layout.css)
20:21:41	8745/8745	---M-Z	200	added ('OK')	text/css	etag:1f88b56e:2229	https://cdn.dominos.co.kr/renewal2018/en/w/css/company.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/css/company.css	(from https://cdn.dominos.co.kr/renewal2018/en/w/css/layout.css)
20:21:41	1715/1715	---M-Z	200	added ('OK')	text/css	etag:1f88b56e:6b3	https://cdn.dominos.co.kr/renewal2018/en/w/css/main.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/css/main.css	(from https://cdn.dominos.co.kr/renewal2018/en/w/css/layout.css)
20:21:41	5875/5875	---M-Z	200	added ('OK')	text/css	etag:1f88b6d9:16f3	https://cdn.dominos.co.kr/renewal2018/en/w/css/product.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/en/w/css/product.css	(from https://cdn.dominos.co.kr/renewal2018/en/w/css/layout.css)
20:21:42	45572/45572	---M--	200	added ('OK')	application/x-font-otf	etag:%22b204-547f30438a740%22	https://web.dominos.co.kr/resources/font/BebasNeue.otf	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/BebasNeue.otf	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:42	156734/156734	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222643e-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-regular.eot	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-regular.eot	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:42	156734/156734	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222643e-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-regular.eot?	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-regulard41d.eot	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:42	134960/134960	---M--	200	added ('OK')	application/font-woff2	etag:%2220f30-5497f657e3f00%22	https://web.dominos.co.kr/resources/font/notokr-regular.woff2	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-regular.woff2	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:42	187364/187364	---M--	200	added ('OK')	application/font-woff	etag:%222dbe4-5497f657e3f00%22	https://web.dominos.co.kr/resources/font/notokr-regular.woff	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-regular.woff	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:43	367940/367940	---M--	200	added ('OK')	application/x-font-ttf	etag:%2259d44-5497f657e3f00%22	https://web.dominos.co.kr/resources/font/notokr-regular.ttf	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-regular.ttf	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:43	155800/155800	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226098-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-medium.eot	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-medium.eot	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:43	155800/155800	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226098-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-medium.eot?	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-mediumd41d.eot	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:43	133836/133836	---M--	200	added ('OK')	application/font-woff2	etag:%2220acc-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-medium.woff2	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-medium.woff2	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:43	185440/185440	---M--	200	added ('OK')	application/font-woff	etag:%222d460-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-medium.woff	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-medium.woff	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:44	364276/364276	---M--	200	added ('OK')	application/x-font-ttf	etag:%2258ef4-5497f656efcc0%22	https://web.dominos.co.kr/resources/font/notokr-medium.ttf	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-medium.ttf	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:44	156008/156008	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226168-5497f655fba80%22	https://web.dominos.co.kr/resources/font/notokr-bold.eot?	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-boldd41d.eot	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:44	156008/156008	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226168-5497f655fba80%22	https://web.dominos.co.kr/resources/font/notokr-bold.eot	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-bold.eot	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:44	134968/134968	---M--	200	added ('OK')	application/font-woff2	etag:%2220f38-5497f655fba80%22	https://web.dominos.co.kr/resources/font/notokr-bold.woff2	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-bold.woff2	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:45	185412/185412	---M--	200	added ('OK')	application/font-woff	etag:%222d444-5497f655fba80%22	https://web.dominos.co.kr/resources/font/notokr-bold.woff	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-bold.woff	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:46	0/0	---M--	302	error ('Found')	text/plain	date:Sun,%2020%20Sep%202020%2011:21:45%20GMT	http://web.dominos.co.kr/robots.txt		(from https://web.dominos.co.kr/main)
20:21:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Sep%202020%2011:21:46%20GMT	http://web.dominos.co.kr/gate	C:/My%20Web%20Sites/domino/web.dominos.co.kr/gate	(from http://web.dominos.co.kr/)
20:21:48	359412/359412	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257bf4-5497f655fba80%22	https://web.dominos.co.kr/resources/font/notokr-bold.ttf	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/font/notokr-bold.ttf	(from https://web.dominos.co.kr/resources/css/font.css)
20:21:48	4341/4341	---M--	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:47%20GMT	https://web.dominos.co.kr/gate	C:/My%20Web%20Sites/domino/web.dominos.co.kr/gate.html	(from http://web.dominos.co.kr/)
20:21:48	4591/4591	---M--	200	added ('OK')	image/png	etag:1f88b6ad:11ef	https://cdn.dominos.co.kr/renewal2018/w/img/sns_pre.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/w/img/sns_pre.png	(from https://web.dominos.co.kr/main?locale=ko)
20:21:49	95790/95790	---M--	200	added ('OK')	application/javascript	etag:%221762e-5487761d1c9c0%22	https://web.dominos.co.kr/resources/js/jquery1.11.1.js	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/jquery1.11.1.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:49	54831/54831	---M-Z	200	added ('OK')	application/javascript	etag:1f88b56a:d62f	https://cdn.dominos.co.kr/renewal2018/w/js/jquery.flexslider.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/w/js/jquery.flexslider.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:49	3255/3255	---M--	200	added ('OK')	application/javascript	etag:%22cb7-5487761d1c9c0%22	https://web.dominos.co.kr/resources/js/selectbox.js	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/selectbox.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:49	28061/28061	---M--	200	added ('OK')	application/javascript	etag:%226d9d-59ed571adee00%22	https://web.dominos.co.kr/resources/js/d2CommonUtil.js?ver=1.5	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/d2CommonUtil7ef2.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:49	8620/8620	---M-Z	200	added ('OK')	application/javascript	etag:367e1b1b:21ac	https://cdn.dominos.co.kr/renewal2018/w/js/basket_w.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/w/js/basket_w.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:49	2467/2467	---M-Z	200	added ('OK')	text/css	etag:c483d11:9a3	https://cdn.dominos.co.kr/domino/asset/css/font.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/asset/css/font.css	(from https://web.dominos.co.kr/main?locale=ko)
20:21:50	166033/166033	---M-Z	200	added ('OK')	text/css	etag:3188623c:28891	https://cdn.dominos.co.kr/domino/pc/css/common.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/pc/css/common.css	(from https://web.dominos.co.kr/main?locale=ko)
20:21:50	231719/231719	---M-Z	200	added ('OK')	text/css	etag:3188622e:38927	https://cdn.dominos.co.kr/domino/pc/css/sub.css	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/pc/css/sub.css	(from https://web.dominos.co.kr/main?locale=ko)
20:21:50	86711/86711	---M-Z	200	added ('OK')	application/javascript	etag:c483d13:152b7	https://cdn.dominos.co.kr/domino/asset/js/jquery-3.1.1.min.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/asset/js/jquery-3.1.1.min.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:50	68540/68540	---M-Z	200	added ('OK')	application/javascript	etag:c483d13:10bbc	https://cdn.dominos.co.kr/domino/asset/js/slick.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/asset/js/slick.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:51	116074/116074	---M-Z	200	added ('OK')	application/javascript	etag:c483d13:1c56a	https://cdn.dominos.co.kr/domino/asset/js/TweenMax.min.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/asset/js/TweenMax.min.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:51	5674/5674	---M-Z	200	added ('OK')	application/javascript	etag:1eb24f15:162a	https://cdn.dominos.co.kr/domino/asset/js/lazyload.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/asset/js/lazyload.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:51	6623/6623	---M-Z	200	added ('OK')	application/javascript	etag:c483d72:19df	https://cdn.dominos.co.kr/domino/pc/js/ui.js	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/pc/js/ui.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:51	1672/1672	---M--	200	added ('OK')	application/javascript	etag:%22688-57ed3ca6e9fc0%22	https://web.dominos.co.kr/resources/js/gcenmaps/gcenmap.js	C:/My%20Web%20Sites/domino/web.dominos.co.kr/resources/js/gcenmaps/gcenmap.js	(from https://web.dominos.co.kr/main?locale=ko)
20:21:51	105/105	---M--	200	added ('OK')	image/png	etag:1f88b711:69	https://cdn.dominos.co.kr/renewal2018/w/img/bg/bg_color_navy.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/renewal2018/w/img/bg/bg_color_navy.png	(from https://web.dominos.co.kr/main?locale=ko)
20:21:52	34515/34515	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:51%20GMT	https://web.dominos.co.kr/basket/detail	C:/My%20Web%20Sites/domino/web.dominos.co.kr/basket/detail.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:52	57160/57160	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:52%20GMT	https://web.dominos.co.kr/global/login	C:/My%20Web%20Sites/domino/web.dominos.co.kr/global/login.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:53	57221/57221	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:52%20GMT	https://web.dominos.co.kr/global/login?L=L	C:/My%20Web%20Sites/domino/web.dominos.co.kr/global/login7837.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:53	37730/37730	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:52%20GMT	https://web.dominos.co.kr/ecoupon/index	C:/My%20Web%20Sites/domino/web.dominos.co.kr/ecoupon/index.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:53	40759/40759	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:53%20GMT	https://web.dominos.co.kr/voucher/list?gubun=M	C:/My%20Web%20Sites/domino/web.dominos.co.kr/voucher/listdcb9.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:53	35537/35537	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:53%20GMT	https://web.dominos.co.kr/event/list?gubun=E0200	C:/My%20Web%20Sites/domino/web.dominos.co.kr/event/list6849.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:53	54332/54332	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:53%20GMT	https://web.dominos.co.kr/branch	C:/My%20Web%20Sites/domino/web.dominos.co.kr/branch.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:54	34039/34039	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:53%20GMT	https://web.dominos.co.kr/event/mania	C:/My%20Web%20Sites/domino/web.dominos.co.kr/event/mania.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:54	38946/38946	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:54%20GMT	https://web.dominos.co.kr/goods/dominosMoment	C:/My%20Web%20Sites/domino/web.dominos.co.kr/goods/dominosMoment.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:54	29410/29410	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:54%20GMT	https://web.dominos.co.kr/quickOrder/index	C:/My%20Web%20Sites/domino/web.dominos.co.kr/quickOrder/index.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:54	26851/26851	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:54%20GMT	https://web.dominos.co.kr/order/groupOrder	C:/My%20Web%20Sites/domino/web.dominos.co.kr/order/groupOrder.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:55	38935/38935	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:54%20GMT	https://web.dominos.co.kr/bbs/faqList?view_gubun=W&bbs_cd=online	C:/My%20Web%20Sites/domino/web.dominos.co.kr/bbs/faqList12ff.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:55	44672/44672	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:54%20GMT	https://web.dominos.co.kr/bbs/qnaForm	C:/My%20Web%20Sites/domino/web.dominos.co.kr/bbs/qnaForm.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:55	40652/40652	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:55%20GMT	https://web.dominos.co.kr/company/tvcfList	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/tvcfList.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:55	33753/33753	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:55%20GMT	https://web.dominos.co.kr/company/contents/society	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/contents/society.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:55	28091/28091	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:55%20GMT	https://web.dominos.co.kr/company/contents/chainstore1	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/contents/chainstore1.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:56	38329/38329	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:55%20GMT	https://web.dominos.co.kr/company/jobList?type=R	C:/My%20Web%20Sites/domino/web.dominos.co.kr/company/jobListe3b0.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:56	33833/33833	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:56%20GMT	https://web.dominos.co.kr/bbs/newsList?type=N	C:/My%20Web%20Sites/domino/web.dominos.co.kr/bbs/newsList91ef.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:56	34035/34035	---MC-	200	added ('OK')	text/html	date:Sun,%2020%20Sep%202020%2011:21:56%20GMT	https://web.dominos.co.kr/bbs/newsList?type=P	C:/My%20Web%20Sites/domino/web.dominos.co.kr/bbs/newsList0e42.html	(from https://web.dominos.co.kr/main?locale=ko)
20:21:56	1409/1409	---M--	200	added ('OK')	image/png	etag:2b67fa98:581	https://cdn.dominos.co.kr/domino/pc/images/main/main_card4-3.png	C:/My%20Web%20Sites/domino/cdn.dominos.co.kr/domino/pc/images/main/main_card4-3.png	(from https://web.dominos.co.kr/main?locale=ko)
